DATE,DJI,FTSE,GDAXI,GSPC,HSI,IXIC,N225,RUT,STI,STOXX50E,month
1991-01-31,0.05227294609182837,0.0934428420085294,0.09862541322599826,0.06517257776476507,0.09101199780474273,0.087593395401861035,0.12652113087868727,0.10431943277272579,0.14095821282742912,0.09570848238697952,Jan
1991-02-28,0.018779493963338594,0.03378228255446689,-0.003938662552873918,0.02195993864898307,0.056012443839416115,0.06798626088042312,-0.0036905341180424414,0.06654818985307882,0.018823799453237214,0.03447477314566378,Feb
1991-03-31,-0.004874009066343104,0.01201784804011936,0.04131169793473634,3.197479255541182e-4,-0.04282667277263306,0.009410387670637165,-0.004834446313414652,-0.0024002762687471194,0.04838804669605175,0.013371369077325399,Mar
1991-04-30,0.0425162516997613,0.004852763032553812,0.04600821405705707,0.037851773304928595,0.032627979972045494,0.04893437820367147,-0.015543411946181829,0.04442882503327037,-0.0019283930218976116,0.039785596815617524,Apr
1991-05-31,-0.039224030691162044,-0.033753800564695104,-0.04836393047561874,-0.049026188533322565,-0.0070633273828297725,-0.06097060564755389,-0.10389355832215305,-0.06199591957418655,-0.049560102050523185,-0.0437671660455873,May
1991-06-30,0.03337251570082411,0.06870878009573972,-0.005825043802004474,0.043828422515417784,0.08780536090212585,0.048943572276024847,0.03133996839767153,0.030203836309231725,-0.010331518587302283,-0.003351208993747187,Jun
1991-07-31,0.006857487144378207,0.022746064126592365,0.017973994550973944,0.019458238883434252,-0.0034956340214808003,0.0455548474655102,-0.07495145165451733,0.036096828669713164,-0.034585597675100915,0.012740408061260906,Jul
1991-08-31,-0.008341626584594397,-0.01220727566891761,-0.029489830474921427,-0.01932935159589002,-0.010383903944454107,0.0011014585588321048,0.06868651891250452,0.005956916710302867,-0.04904913765818398,-0.009665185933109948,Aug
1991-09-30,0.014089930970305994,-0.029717664074658003,-0.018532416491759386,0.01176476005562012,0.02013348178385124,0.0296062536435038,0.05344137747990712,0.02656602118980183,0.03625445090298358,-0.00489264295751556,Sep
1991-10-31,-0.060547456351130645,-0.05576639604209749,-9.669663900295241e-4,-0.04492207498833468,0.026468950971760278,-0.03427870181739411,-0.10373132894655303,-0.04760962243995947,0.025578947357785282,-0.013100404329306805,Oct
1991-11-30,0.10034742731131518,0.03290489338866626,0.01755678989623081,0.1060827399576429,0.03492677980929977,0.12107159940797188,0.014826275099301903,0.07412421061166695,0.025995102032341903,0.026272102152520783,Nov
1991-12-31,0.022367744232713975,0.030845741583946804,0.05330917675336349,-0.019981047691873813,0.06846061579927558,0.06696113708796393,-0.044736710856610136,0.07702931817804086,0.03343498932023442,0.04067411306880614,Dec
1992-01-31,0.013649685819283603,-6.242354507228347e-4,0.03560545039854906,0.009519367068384521,0.06844817065515185,0.020574175091332737,-0.03395716938811739,0.02877857094608865,-0.03236613050501076,0.02387958845176958,Jan
1992-02-29,-0.00990288300789971,-0.044916650884466044,-0.017845499512223417,-0.022025195632948656,0.001560398552620299,-0.048918645394254084,-0.09848113338108454,-0.03601517831188807,-0.03214409915522744,-0.021561156067054187,Feb
1992-03-31,0.03748963461142095,0.10728391536155273,0.012460945088998952,0.02756031526987673,0.08407658111838318,-0.033877362136032735,-0.1054877418508503,-0.03720802320328115,0.05028857490296245,0.024905355356058458,Mar
1992-04-30,0.01119011202952766,0.017698916934076925,0.04244694446798519,9.634927671251487e-4,0.12801581216845254,0.009579174576178752,0.05447748237972948,0.011398588190267171,0.016999418137793536,0.020541145051861713,Apr
1992-05-31,-0.02335034855228983,-0.06766458074121257,-0.02436249809487204,-0.01751126317769476,7.37505474132912e-4,-0.03499098805652796,-0.13884515165061667,-0.05136754022523348,-0.019655683097972478,-0.04314562822914279,May
1992-06-30,0.022346965422315842,-0.05117659942736467,-0.08996115840289351,0.03847131464966914,-0.03774090915386533,0.029882766346450613,-0.003155193836094829,0.03219603336554527,-0.019778315747563616,-0.05826167320588829,Jun
1992-07-31,-0.0410209509227028,-0.033255583373924286,-0.04794417229954771,-0.024243040228859997,-0.044664952455001496,-0.02887996736032008,0.12726946376323678,-0.030978714043508233,-0.050498653608162296,-0.03736273667448181,Jul
1992-08-31,0.004380411446519894,0.09872375501004471,-0.031041843391076133,0.009064387847814074,-0.022681974065655322,0.036241305740219304,-0.03717752099684061,0.02142956225814164,-0.02015089250365252,0.023757648848048152,Aug
1992-09-30,-0.01397372753118364,0.03830481437970082,0.0032947353777581776,0.0021040678668816895,0.11780928111360395,0.04062091194376341,-0.03832424439318738,0.03062870159171096,0.026298082354632792,0.02174381695968965,Sep
1992-10-31,0.024160986032453025,0.04478385808627494,0.04141223490438326,0.029860695211739424,-0.06441375598452498,0.0779867523281243,0.05528756998400935,0.07223527960122327,0.05750681072501702,0.03271115020263208,Oct
1992-11-30,-0.0012381630551964084,0.026521088081342785,-0.005438724693870726,0.010057024343849025,-0.02931712947302956,0.039733133825012534,-0.043364050880827155,0.033120165911631326,0.036066416820092595,0.022317613655933547,Nov
1992-12-31,0.00269241343934297,-0.013902641577246763,0.0231366835053809,0.007044185566585666,0.04235250367254517,0.030666243832688865,0.0025613950889368103,0.03153094233604877,0.06114551200840496,0.009522474220905151,Dec
1993-01-31,0.018204899680700447,0.016204540524083134,0.05486419581102806,0.010429055210947079,0.10073579987308282,-0.03976408435631239,-0.004952512022696044,-0.025217726992362424,0.026851730875386573,0.07069972913417849,Jan
1993-02-28,0.018898860147502958,0.0058530806509035135,-0.008627798920749526,0.018524652031519342,0.005619196075855107,0.028289702011924843,0.09205281812676738,0.03011610106679904,0.0017998564444910992,2.016121693602683e-4,Feb
1993-03-31,-0.0022003313251816882,-0.020477793004709945,-0.0262142926445425,-0.025745397043356953,0.06741503439784613,-0.04349029465065157,0.1177457603017399,-0.028902912565891153,0.06664884321273092,-0.01407153199535899,Mar
1993-04-30,0.025272532113613494,0.009763370477593437,-0.002939388689988016,0.02246326388745818,0.07631831822475876,0.05543938764058562,-0.01866019132932742,0.04182027874784652,0.06026839806121572,-0.0031735352828920894,Apr
1993-05-31,-0.0032142729951915314,0.022280833458817456,0.04530438615809191,6.660775517577165e-4,-0.03662069599274048,0.0042564925040853244,-0.046959039304191943,0.004983487480363696,-0.05003612418924587,0.04433471161313859,May
1993-06-30,0.006624541528491222,0.008579325100612552,0.07085879286405677,-0.005363503265644526,-0.018528132598528934,0.0038245341780914627,0.037054283562567944,0.013239591930008926,0.0026569533316086785,0.06630151278330114,Jun
1993-07-31,0.03108410048770678,0.059818495210910205,0.060701638105722634,0.033852442101522676,0.0771703687059842,0.05032737127534071,0.03060931761841484,0.04041247018587846,0.10393989367054927,0.05920482353004886,Jul
1993-08-31,-0.02669443111631135,-0.020205999493170222,-0.0070111995471097265,-0.01001655043490286,0.01533284944780826,0.02539916589705799,-0.04180753138219396,0.027088225212882556,1.4936356831871087e-4,-0.016703617204670205,Aug
1993-09-30,0.034689869505322754,0.04251848162155421,0.07255581108086086,0.019207276545127695,0.19524840352014705,0.0228970271782922,-0.01978169154289477,0.024330945121117723,0.042359020859661985,0.054356228332497904,Sep
1993-10-31,9.097238008403747e-4,-0.0011992077579985605,-0.007565414245063981,-0.012994692496569805,-0.027411963866893867,-0.03385866423045995,-0.18075203984923172,-0.03442318349445359,-0.003048590867094956,-0.025672677973139026,Oct
1993-11-30,0.018548246836574068,0.06695970660159059,0.07622456343830827,0.009737509836367375,0.2625855031152543,0.021996024270281352,0.05713873719434084,0.03214418985675493,0.14642335773008597,0.06184539171950499,Nov
1993-12-31,0.05802109880332056,0.021244799922118827,-0.0269215042921786,0.03185514903247072,-0.034052758545194906,0.03348505595089322,0.1494099604878736,0.030244172869806202,-0.03705440341972652,0.0110222842016729,Dec
1994-01-31,-0.03748761926451902,-0.05361319041319371,-0.04818233172672226,-0.03048487573346478,-0.10160231509858675,-0.00744224774021843,-0.012875116451295904,-0.0037214215387932044,0.0017088909544886175,-0.04035484823945301,Jan
1994-02-28,-0.052513695680194886,-0.07383253472101338,0.019266153745139063,-0.04693293219630776,-0.14007141297862563,-0.06337262172320268,-0.04804706859447857,-0.05603587845900327,-0.11850364409697596,-0.006051649768142851,Feb
1994-03-31,0.012900319925455846,0.01252496284203043,0.05392985753336827,0.011711433484278097,-0.014669757251839109,0.014798854492827392,0.028989654100579073,0.005917314369058351,0.0984551159963809,0.04239605560004525,Mar
1994-04-30,0.02061079517667399,-0.05080000544549531,-0.056346797779353947,0.012320928116470864,0.06662855381070716,0.0016608555948573035,0.06526152919353727,-0.01303250212206719,-0.0064654670895395545,-0.05266088623990153,Apr
1994-05-31,-0.03615006584332585,-0.022022098449692974,-0.058977840166528135,-0.02715623907722001,-0.08572124160698263,-0.037832618531600935,-0.016572430829026114,-0.03673026057414323,-0.02455121018708845,-0.04840463297718816,May
1994-06-30,0.037760762001401896,0.05621237061812726,0.06104460863658028,0.031004269495066333,0.08259969991472299,0.022220796725772603,-0.008222101245095417,0.015525933282169516,-0.008349743100395017,0.06568844045794799,Jun
1994-07-31,0.03879660175482101,0.05483985946579072,0.025937336183094246,0.036865481395794694,0.043103641238064816,0.057498021686240526,0.010053485171042804,0.06229225610842674,0.04614742491209946,0.012068647513545045,Jul
1994-08-31,-0.018027188235345007,-0.0693430868782699,-0.09850141294958474,-0.027245341734590985,-0.041324344927260115,0.0016892382263099537,-0.05327473847728756,-0.004674408617778918,0.007271570806143476,-0.06066930792141904,Aug
1994-09-30,0.016751129736644523,0.0238833423125322,0.032427719921436934,0.020662961191407276,0.01358934200834687,0.016888024042268992,0.020717746148756794,-0.004304075988062232,0.01892537451524613,0.02719541711313249,Sep
1994-10-31,-0.044089742708956846,-3.2484058349339204e-5,0.002462616161195897,-0.040115552718134974,-0.13099904679952049,-0.03397484171765263,-0.04378952118766916,-0.04314969821754795,-0.05926726092351011,0.0011492754416584966,Oct
1994-11-30,0.02515171360378612,-0.004589062023465904,0.020883969276439457,0.012532757858036592,-0.0329276745061827,0.004171149137152209,0.03413310812781442,0.02470759512785688,-0.001115648146896431,-5.52615375158212e-4,Nov
1994-12-31,0.002464154580808646,-0.024402294126840522,-0.032386373109260784,0.02411833814942766,-0.10925607580036974,0.005164283834392122,-0.05603817614255162,-0.014118997039618551,-0.07229619472069855,-0.014576587900889105,Dec
1995-01-31,0.04256561393918107,0.002495384794652104,0.03351788779735273,0.03543871440539266,0.1202883966866773,0.047802894295051856,-0.08932964259336769,0.03862067013447186,0.020570331976837473,-0.001370141352428157,Jan
1995-02-28,0.03589407504344904,0.03829692375372153,-0.09247685613994908,0.026962418473460092,0.029543547301597257,0.02839711326356309,-0.052968751036761234,0.016237191432746066,-0.01592519205488516,-0.01715035078004976,Feb
1995-03-31,0.03858726150002163,0.02598203161738529,0.05175369524670964,0.02759653470361264,-0.018145529605824638,0.033640894713560715,0.04422673787976786,0.021148563516496428,-0.010469814315687219,0.03667901919608673,Mar
1995-04-30,0.032744361714726854,0.03264116785436088,0.037425848566934504,0.035570864690295884,0.11946273395203884,0.023238682377150228,-0.08583767355666864,0.015099505479419333,0.050993654760387364,0.017980664989892543,Apr
1995-05-31,0.02017538348958503,-0.01130970976510218,-0.013125226202477941,0.021055317082440638,-0.03631721269075843,0.07538365859277311,-0.06423775247279076,0.04832313296531578,-0.04049325806539065,-0.023027874723638993,May
1995-06-30,0.03289604422237471,0.045213310184416634,0.06578383474544931,0.031281628377848696,0.026269276440701903,0.0694988486688761,0.1385765491198525,0.055178119347923785,0.028982012334812016,0.045753426602038835,Jun
1995-07-31,-0.021020048485980634,0.005507142297490365,0.003838681898460532,-3.2028934117168674e-4,-0.027526363843621036,0.01834167408701034,0.08476864135675133,0.01844554120849843,-0.006315546600273951,-0.0018826216217035555,Jul
1995-08-31,0.038067060143886694,0.006721128228393441,-0.016226379653169157,0.03931443223571406,0.04891560974662054,0.023384995268823667,-0.0077950967307201125,0.01646972203153294,-0.01246915203495649,-0.00882957522159377,Aug
1995-09-30,-0.007190983116981388,0.005255917744487763,-0.018568267135699656,-0.004991773138401254,0.014114162828186063,-0.005131259481452569,-0.014995787692113589,-0.04659367690342294,-0.005961175003431644,-0.010800076016919876,Sep
1995-10-31,0.06530277016670033,0.040886824555203496,0.04188596252001695,0.04022886112777181,0.002418030827699089,0.02089262924561042,0.061710521184568906,0.04077739443707868,0.009774695226465908,0.033714350258436894,Oct
1995-11-30,0.008147039804679403,0.009614293485573397,0.0019836531985274867,0.017293476261363985,0.024235591472476337,-0.008074702350508427,0.0578074502993092,0.023666188649714565,0.06371228508096999,0.030852896477303868,Nov
1995-12-31,0.05321388751205135,0.018796031450165097,0.0860507392253236,0.03209673148426738,0.12043189355472579,0.006589077257622744,0.04255274755728009,-0.00186899870480313,0.07752462921636247,0.06633400767583746,Dec
1996-01-31,0.016676099527332996,-0.006870844844767518,0.010809942380250818,0.006909773984478536,-0.020171444812628364,0.03872961847350127,-0.03327751361491997,0.02983147614132247,-0.005480098071082084,-0.008201226723962618,Jan
1996-02-29,0.017867184415398567,-0.008022454375548918,-2.4093868495538254e-4,0.007885395470096479,-0.012840184571935713,0.0022360944801171536,0.06330066654920466,0.017813483570417468,-0.02122005541232216,0.0016450431176120916,Feb
1996-03-31,-0.0034989423619847253,0.03350507916114687,-0.0012669969538081057,0.01334202024304668,0.0017800502201273216,0.07384826030630293,0.027143459473670337,0.05158351454609066,0.011826039137510062,0.031487591027321855,Mar
1996-04-30,0.013483668620050699,-0.018269534925575582,0.008987084999507067,0.022596178238023713,0.027914536001564745,0.04351716304321888,-0.0033901253116146108,0.038223026804431216,-0.03093663240657371,-0.0011405129686239842,Apr
1996-05-31,0.0018993593732883536,-0.006981768424886314,0.020866291681260595,0.0022541677766712296,-0.020841254208363587,-0.04739803405757914,0.025177642565937033,-0.04302959260234492,-0.015642177011086555,0.001994946114173843,May
1996-06-30,-0.022478672902796017,-0.0019423636037590264,-0.029856862635650364,-0.04682750949117308,-0.03270401391010847,-0.09277556903096025,-0.08676474599382869,-0.0924579717043359,-0.08619413870283359,-0.044568926982749474,Jun
1996-07-31,0.015668189228668757,0.04179099218403415,0.014097771978491701,0.018639141994796438,0.04144201523237461,0.0541422056360179,-0.02440794980376651,0.05503944837106396,0.01955373791879678,-1.7477038118958273e-4,Jul
1996-08-31,0.04705423924963424,0.020441726944727585,0.04644740012466843,0.05278534192183845,0.06766210848355177,0.07937322579800937,0.0656537757795368,0.03678368925711741,0.010945199559908463,0.0557850624847591,Aug
1996-09-30,0.02535956744323951,0.006150955098277157,0.009183282938804346,0.025795311776973584,0.04599421138494144,-0.0018157486537150665,-0.05075827366368842,-0.01694464617105908,-0.04344527980992468,0.00385918349424446,Sep
1996-10-31,0.07886912542347635,0.018730272454498823,0.061292921823965195,0.07080896301111184,0.06882282633372114,0.0547680425048283,0.02516414170584454,0.0389868519253428,0.04744978486703425,0.06586434000939052,Oct
1996-11-30,-0.011154530395334948,0.015316432408898633,0.010695672605102133,-0.021740026555800433,3.568867073743326e-4,-0.0029004470899424563,-0.08290604801779197,0.023720278203339586,0.012026193551187793,0.013696379333643632,Nov
1996-12-31,0.05515328007344672,0.037482154379502426,0.06841690350898347,0.059510626678731596,-0.0030504998713768838,0.06528038682414164,-0.0548884835789638,0.018687610542654047,-1.3536146759373575e-4,0.07859677488863068,Dec
1997-01-31,0.00978058469848589,0.008391071222581044,0.0692351990055447,0.005910090962922893,0.004338174388070545,-0.0556926727779908,0.013511727280136922,-0.025772568349199814,-0.008706331528493412,0.035725623154618844,Jan
1997-02-28,-0.04322631394650365,0.004531571944666637,0.04349921400729035,-0.043548635926945516,-0.06874658459167457,-0.06688649307534715,-0.028137754888137915,-0.04979605836319142,-0.05750404652316572,0.026964247209783028,Feb
1997-03-31,0.06262851870392647,0.05345497182810195,0.03219912350711115,0.05676360536750434,0.053582983183660594,0.04003704600200499,0.06561880498046391,0.0012544103504939553,-0.033460710962471094,0.04800465794999473,Mar
1997-04-30,0.04491828807563786,0.04094550428752508,0.031185195154736924,0.05692544404418883,0.13514925090415741,0.10247478620050084,0.0425746824061031,0.10443883448042733,0.030077430789840237,0.020636033257389202,Apr
1997-05-31,0.045569649775703346,-0.008671001476313405,0.05901762604125994,0.0425350373760597,0.03071676922300966,0.024570054166840438,0.02563280034241369,0.04017882420085649,-0.0381464098024513,0.06353359233309595,May
1997-06-30,0.0685273166279374,0.063404845769985535,0.1524176309679827,0.07524272262384936,0.06433283941130373,0.09964569652783573,-0.011255390577227709,0.04467664319858688,-0.010115912596886245,0.08951356827987929,Jun
1997-07-31,-0.07581949207288464,-0.0199552654016749,-0.12059241731250772,-0.059161916698421455,-0.15008765527656417,-0.004619820361281422,-0.1097802690069484,0.021363445596667467,-0.08531153880546968,-0.09831960585695229,Jul
1997-08-31,0.040269883581606165,0.08505443587304833,0.0524684079526726,0.05178908190562218,0.06430596626342966,0.05525735196554476,-0.018143609645593053,0.06931246443526337,0.07934377067984516,0.05635121336823446,Aug
1997-09-30,-0.06583015136825998,-0.07919884532805163,-0.10149200628257223,-0.035086077635503005,-0.3538008519474434,-0.05919402488276364,-0.07947403297408583,-0.04768387635877849,-0.20900975368444277,-0.11218287783723614,Sep
1997-10-31,0.04943081912670356,-0.009311248038129943,0.04357068201935349,0.043621453075063196,-0.035003198851986,-0.005650772395364439,0.008587365944705482,-0.007738857666609627,0.04508149559948485,0.013110926411546556,Oct
1997-11-30,0.010573729474505371,0.052734217439613006,0.05454914962794978,0.015609138949014363,0.019969015959175718,-0.024040896345903267,-0.08385917198342975,0.016379760362883213,-0.0846880834964483,0.01976765911214027,Nov
1997-12-31,-4.678845804604058e-4,0.06099681711446518,0.03944859270581073,0.01009900969991813,-0.14943653483052288,0.02834733506370446,0.08529630453889706,-0.01607748237449173,-0.19436604201007834,0.055320906131782845,Dec
1998-01-31,0.07730399373402931,0.031242619195684565,0.04640453894131785,0.06807836696267337,0.15828499595074008,0.07653478381693474,0.008751528696361286,0.07129537675526323,0.24474771772363355,0.06597478716826419,Jan
1998-02-28,0.029445823359604967,0.028191172437047638,0.0818878909204547,0.048738462034261035,0.002781957287907381,0.03152102628627845,-0.022367103191463535,0.04000492363137684,0.008135106617105498,0.07378798470196102,Feb
1998-03-31,0.029312098836690188,-4.2161005765096527e-4,0.03043422027271787,0.009035525668709443,-0.10134622922037924,0.01632817589547896,-0.049401691772095004,0.004587162026492716,-0.08721780360530385,-1.9404488593846843e-4,Mar
1998-04-30,-0.018552792783061565,-0.010505543856352802,0.05411795157666639,-0.019005692924653487,-0.16512735962385217,-0.0509275802564247,9.346993641783643e-4,-0.05593739130560528,-0.1750329782826219,0.014340976174047898,Apr
1998-05-31,0.005721118231914535,-0.006511023496879258,0.05258946878561498,0.03868041440590298,-0.05758345550075624,0.06789305921340824,0.010129229298990359,0.001684927240944797,-0.16184604990430193,0.011374116074297879,May
1998-06-30,-0.008485535264498915,-5.994331154348973e-4,-9.584103734989001e-4,-0.01168331189381326,-0.10831592997299641,-0.016867275892706216,0.032696219222151164,-0.08587715548457805,-0.005444706434088472,0.00451220096162355,Jun
1998-07-31,-0.16407317938085889,-0.10528055541688909,-0.18776852703348398,-0.15758607904235392,-0.06548873618095277,-0.22082368845830047,-0.14465172794203496,-0.21676130490307635,-0.2172059978301315,-0.13915205329488822,Jul
1998-08-31,0.03858719203156933,-0.014720147157640924,-0.06386884588119494,0.060526278738766016,0.11337888566766345,0.115544307396959,-0.04188345086763813,0.07312885711886465,0.12778745135683042,-0.09936687210745089,Aug
1998-09-30,0.09143465814653594,0.07909926858919007,0.07072963434078765,0.07723343771099984,0.2830259490920992,0.06296094731913454,0.013902032946474978,0.03929054888907578,0.2500841880048289,0.1308240061542914,Sep
1998-10-31,0.05882932074983146,0.05173415240245565,0.06336907911940534,0.0574440362556288,0.017918158715243042,0.08889802429050264,0.08665314114285552,0.05050627015538201,0.1569100669776139,0.07409855000522793,Oct
1998-11-30,0.007091510286451451,0.027453329667962163,0.00191132800501475,0.05484350716467426,-0.020640163692143783,0.12838138445163888,-0.06836114765320667,0.05908683426667553,-0.011032293444943348,0.08952229654908529,Nov
1998-12-31,0.018856388062999524,0.002275297177835286,0.039756533380628865,0.040190859271553886,-0.04879160226668238,0.1267651271144078,0.05094761538723883,0.012388603885671166,0.020207900827958668,0.0011423587152528888,Dec
1999-01-31,-0.005680827515355207,0.04117564343371268,-0.05974954491659895,-0.03281513791914913,0.038569749367979064,-0.09751165588160349,-0.012215298099070182,-0.0853741946435832,-0.010876139659685972,-0.031861355786818514,Jan
1999-02-28,0.05016048811226273,0.018889633375171796,-0.013019953845723905,0.03806063221197485,0.09494275337934145,0.0735636407427949,0.09767734293975934,0.013648065378425273,0.07077934267251036,0.03374409375279139,Feb
1999-03-31,0.09753300967155613,0.04193739602114989,0.10136923549399832,0.037241860279727264,0.19077678283269675,0.01977456387323625,0.05119264854667459,0.08477689077801773,0.21612493823778245,0.05027882017993947,Mar
1999-04-30,-0.021482128734426835,-0.05103467469999596,-0.057837915454591465,-0.02528753241458605,-0.090504202443942,-0.030224474557127564,-0.03961827341342051,0.013471373930220958,0.006021650306092528,-0.03968463237934115,Apr
1999-05-31,0.03806828452901298,0.013945004654513506,0.05401031690056359,0.053008237497592654,0.1085642787287675,0.08488826770377537,0.08569157263282409,0.04240003273069805,0.12657915506871872,0.04814115307751045,May
1999-06-30,-0.028760738691942088,-0.02224785446289407,-0.06202618732138617,-0.03257080876784361,-0.04975719915876722,-0.020434165879372006,0.014337073559156439,-0.028612964779008022,-0.017883915470841078,-0.060496876723725765,Jun
1999-07-31,0.016240284224650337,0.002885819856790229,0.035163915539609444,-0.00627373080270286,0.0210146920561149,0.037582118733505025,-0.02215845504077241,-0.038831379855852444,-0.014135669065840769,0.03666698864186435,Jul
1999-08-31,-0.04645117258074431,-0.03604365358556303,-0.02620782914773003,-0.02896732323629056,-0.06298801565840492,-0.0022443138392976886,0.0071763461961270964,-0.0012395754642189878,-0.045810450525802564,-0.033735171944533994,Aug
1999-09-30,0.037427545899023425,0.03677926894675386,0.06714663389747698,0.060661836771917145,0.04045683408181023,0.08340927339051173,0.01983356062172644,0.003131126224033958,0.012786877604718735,0.07420734649795888,Sep
